"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","7","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","2","0","0","13","3","1","0","13","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"1歳","3","3","1","0","40","9","16","1","17","0","1","3","0","1","2","0","0","0","0","0","1","0","0"
"2歳","2","1","1","1","42","13","21","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","0","0","0","0","43","16","6","3","0","0","0","2","0","6","1","0","0","0","0","0","1","0","0"
"4歳","3","0","2","6","41","9","7","1","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0"
"5歳","2","0","0","5","35","3","12","4","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"6歳","5","0","0","3","23","1","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","7","19","2","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","4","13","1","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","1","6","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","3","21","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","6","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","1","4","80","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","28","7","7","36","389","63","75","12","32","0","1","6","0","38","5","0","0","1","1","0","2","0","0"
