"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","25","9","6","16","1","0","9","1","0","",""
"区南部","11","9","2","3","0","0","0","0","0","",""
"区西南部","25","0","4","7","0","0","2","1","0","",""
"区西部","36","9","36","24","0","0","16","1","0","",""
"区西北部","13","3","2","10","0","0","2","0","0","",""
"区東北部","0","0","0","0","0","0","1","0","0","",""
"区東部","11","4","1","4","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","1","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","9","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","121","34","51","64","1","0","42","4","0","",""
