"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","8","15","23","0","0","9","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","16","35","20","0","0","62","2","3","0","15","1","0","1","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"1歳","70","51","65","3","18","106","3","10","2","24","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","78","21","47","11","48","95","2","1","3","5","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"3歳","98","22","15","7","75","107","2","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","133","11","10","6","85","91","4","0","4","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","172","15","2","6","89","82","4","0","6","1","0","3","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","2","0","0","0","0"
"6歳","227","11","3","9","114","87","3","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","228","8","4","3","59","70","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"8歳","226","14","0","1","59","73","8","1","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","241","12","1","0","43","45","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","1168","105","0","1","83","109","12","0","1","0","0","2","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15〜19歳","422","86","0","1","16","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20〜29歳","229","167","0","3","50","136","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"30〜39歳","260","175","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"40〜49歳","210","189","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"50〜59歳","83","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","1","0","2","0","4"
"60〜69歳","22","106","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","3","0","6"
"70〜79歳","8","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28","0","0","0","0","0","1","0","1","0","27"
"80歳以上","4","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","59","0","0","0","0","0","2","0","5","1","54"
"合計","3903","1446","190","51","739","1109","49","16","23","51","5","9","3","2","0","11","1","0","2","0","0","19","120","1","1","1","0","0","17","1","11","1","109"
