"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","36","35","14","15","0","0","2","0","1","",""
"区南部","11","2","2","7","0","0","0","0","0","",""
"区西南部","7","5","0","2","0","0","6","0","0","",""
"区西部","26","13","41","23","0","7","14","2","0","",""
"区西北部","18","2","2","10","0","0","2","2","0","",""
"区東北部","0","0","0","0","0","0","1","2","0","",""
"区東部","12","5","1","6","0","0","5","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","1","0","0","23","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","2","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","111","62","60","64","0","7","57","8","1","",""
