"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","7","0","0","3","12","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","0","2","5","11","0","5","1","1","0","0","0","0","0","0","0","0","1","0","0","2","","","","","",""
"新宿区","17","5","1","11","20","0","3","0","0","1","0","1","0","0","0","0","0","4","0","0","0","","","","","",""
"文京","10","0","0","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","12","2","2","13","18","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","0","1","7","9","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","17","1","2","12","30","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","23","0","4","6","26","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","24","0","1","4","15","2","5","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","44","3","8","15","55","0","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","69","4","1","14","45","2","4","1","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","5","1","0","3","12","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","23","0","3","12","24","5","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","14","0","2","12","24","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","11","0","2","0","2","0","1","1","1","12","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"北区","10","0","0","2","25","1","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","19","2","0","6","12","3","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","31","0","0","7","22","0","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","29","1","1","21","22","1","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","9","5","2","11","28","7","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","0","0","6","24","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","25","1","3","21","24","1","2","3","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","22","3","1","21","32","2","18","1","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","19","0","0","13","18","11","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","8","0","2","2","9","2","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","16","1","2","17","8","1","16","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","13","0","0","8","26","1","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","59","0","5","26","37","6","16","2","2","2","0","1","1","0","0","0","0","1","0","0","1","","","","","",""
"多摩小平","42","0","10","21","36","3","19","1","2","0","0","0","0","0","2","0","0","1","0","0","0","","","","","",""
"島しょ","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","615","29","55","301","639","55","175","19","40","24","5","6","1","0","3","0","0","11","0","0","5","","","","","",""
