"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","6","0"
"1〜4歳","0","0","0","0","0","0","2","20","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","5","0","1","3","0","0","0","0","0"
"20〜24歳","20","2","4","14","0","0","0","0","0"
"25〜29歳","19","6","9","21","0","0","2","0","0"
"30〜34歳","19","13","16","14","0","1","1","0","0"
"35〜39歳","15","12","8","11","0","3","1","0","0"
"40〜44歳","13","8","9","13","0","2","2","1","1"
"45〜49歳","7","7","9","5","0","1","3","0","0"
"50〜54歳","4","3","2","3","0","0","6","1","0"
"55〜59歳","6","3","2","4","0","0","3","1","0"
"60〜64歳","3","3","1","1","0","0","5","1","0"
"65〜69歳","0","1","1","0","0","0","9","1","0"
"70歳以上","0","1","1","1","0","0","28","9","0"
"合計","111","59","63","90","0","7","64","40","1"
