"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","1","2","10","42","0","8","2","1","4","2","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","4","2","12","20","1","6","4","3","23","2","1","0","0","0","1","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","15","9","28","34","2","12","1","3","1","1","0","1","0","0","0","0","2","0","0","0","12","8","1","2","2","0"
"文京","3","0","1","8","16","1","7","0","2","4","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","7","3","15","38","1","56","10","6","12","0","2","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","7","6","4","9","0","53","17","4","11","0","3","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","0","8","10","10","71","0","14","8","4","31","2","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","1","0","11","42","2","11","5","8","9","2","1","1","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","4","4","0","22","29","1","4","1","3","13","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","12","11","40","82","9","6","15","10","34","1","1","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","2","9","13","38","80","4","12","21","8","47","3","3","0","0","1","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","2","5","34","0","0","8","1","4","0","1","0","0","2","0","0","1","0","0","0","7","4","1","1","1","0"
"中野区","0","8","2","21","21","1","7","11","5","12","1","0","1","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","0","0","7","7","49","3","3","4","5","14","1","1","0","0","3","0","0","0","0","0","0","16","11","1","2","2","0"
"池袋","0","4","1","4","8","1","1","1","0","4","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","1","0","2","8","25","4","2","15","5","18","0","1","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","2","2","5","27","0","19","2","4","41","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","2","1","10","16","6","3","5","6","8","4","1","0","0","1","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","1","10","5","56","50","5","2","34","6","35","1","0","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","5","8","20","90","3","6","12","10","37","2","1","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","1","2","2","8","60","1","9","1","5","25","0","1","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","0","15","10","33","74","0","15","0","11","110","1","0","0","0","2","0","0","0","0","0","0","17","11","2","0","0","0"
"八王子市","1","6","12","37","110","10","26","8","12","73","2","3","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","1","1","0","19","77","2","2","5","6","10","3","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","4","16","23","3","0","3","2","8","0","0","0","0","0","0","0","0","0","0","0","13","7","1","1","1","0"
"南多摩","1","11","5","16","21","2","2","4","5","38","2","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","9","6","28","61","3","2","24","3","27","3","0","0","1","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","5","4","9","68","106","9","18","15","15","84","4","7","0","0","4","0","0","1","0","0","0","32","21","3","3","3","0"
"多摩小平","0","4","19","73","86","5","18","29","14","77","1","4","0","0","1","0","0","0","0","0","0","22","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","22","151","154","634","1401","79","334","265","167","817","38","31","3","1","20","1","0","4","0","0","0","411","260","38","25","25","0"
