"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","3","0","0","12","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","2","3","7","80","2","3","1","17","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","38","9","10","6","290","3","12","0","41","0","3","1","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","34","7","11","16","260","5","5","0","7","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","38","2","10","24","311","7","4","3","3","0","1","4","2","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","61","0","4","36","360","8","6","1","2","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","42","0","3","38","322","13","2","1","0","0","1","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","49","0","4","37","297","6","3","7","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","64","0","2","37","255","14","0","4","0","0","0","8","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","57","0","1","35","242","13","1","4","0","0","0","8","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"9歳","56","0","1","18","152","6","1","1","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","265","0","1","36","355","7","0","3","0","0","0","13","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","86","0","0","3","84","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","98","0","0","21","587","1","4","0","0","0","0","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","0","0","0","0","3","0"
"合計","1243","23","50","314","3607","87","41","25","71","1","8","59","10","3","0","17","0","0","18","0","0","9","1","0","0","0","0","8","0"
