"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","7","65","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"中央区","0","4","123","1","2","0","9","0","3","0","2","2","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"みなと","2","11","205","2","0","8","13","1","10","0","2","12","0","1","0","0","0","0","0","0","0","0","1","3","","","","","","",""
"新宿区","0","17","172","1","1","7","8","7","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"文京","0","8","299","0","6","12","23","3","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","3","5","222","0","0","5","37","1","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","6","80","1","3","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","3","9","473","1","3","22","54","0","7","0","1","3","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","9","223","0","2","8","20","1","4","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","7","168","0","0","7","10","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","9","13","401","3","6","21","43","3","6","7","2","8","0","4","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"世田谷","5","17","632","2","1","12","43","8","1","4","0","12","2","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","0","4","94","1","1","1","5","2","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"中野区","2","7","444","1","0","18","16","1","1","3","3","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","3","10","292","0","5","8","32","4","2","2","1","0","0","1","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"池袋","0","12","249","1","4","7","14","2","2","0","0","7","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","8","9","317","0","3","12","17","4","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","6","263","0","1","12","24","1","0","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","16","319","0","2","3","21","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","0","14","471","0","2","26","48","7","0","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","2","12","482","8","3","11","34","0","0","10","3","1","3","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","4","3","337","2","1","1","23","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江戸川","2","17","545","0","7","23","27","2","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","20","976","2","2","12","61","2","1","14","3","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","3","8","840","0","1","28","82","4","4","2","7","21","1","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","4","124","0","0","2","5","1","1","6","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","0","11","362","0","2","6","20","2","3","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","4","11","428","3","0","37","22","7","1","3","1","13","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","3","24","1121","0","9","39","67","10","4","2","1","2","1","1","0","0","2","0","0","1","0","0","0","6","","","","","","",""
"多摩小平","2","20","777","1","7","29","89","11","3","9","6","2","1","1","0","0","1","0","1","3","0","0","0","0","","","","","","",""
"島しょ","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"合計","59","321","11519","30","74","379","873","87","60","80","44","123","15","11","2","0","16","0","1","7","0","0","1","22","","","","","","",""
