"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","22","7","3","17","0","4","1","0","0","",""
"区南部","8","0","0","0","0","0","1","0","0","",""
"区西南部","3","5","1","0","0","0","3","1","0","",""
"区西部","12","4","6","1","1","3","2","0","0","",""
"区西北部","13","4","0","5","0","0","2","2","0","",""
"区東北部","3","0","0","0","3","0","1","0","0","",""
"区東部","7","0","0","0","1","1","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","4","3","0","0","0","1","0","0","",""
"北多摩西部","17","1","2","2","1","0","0","0","0","",""
"北多摩南部","0","0","1","0","0","0","14","0","0","",""
"北多摩北部","1","1","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","87","26","16","25","6","8","27","4","0","",""
