"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1〜4歳","0","0","0","0","0","0","6","3","0"
"5〜9歳","0","0","0","0","0","0","6","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","5","0","1","1","0","0","0","0","0"
"20〜24歳","51","8","16","23","4","0","0","0","0"
"25〜29歳","34","11","22","17","0","0","1","0","0"
"30〜34歳","22","9","23","13","1","0","3","0","0"
"35〜39歳","30","11","14","8","2","0","0","0","0"
"40〜44歳","17","7","13","9","1","0","1","0","0"
"45〜49歳","10","9","10","3","0","0","1","0","0"
"50〜54歳","9","1","6","2","0","0","1","0","0"
"55〜59歳","2","5","1","2","1","0","1","0","0"
"60〜64歳","0","1","2","1","0","0","2","0","0"
"65〜69歳","0","1","0","0","0","0","6","0","0"
"70歳以上","0","1","0","0","0","0","25","2","1"
"合計","180","64","108","79","9","0","61","5","1"
