"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","7","2","0","0","8","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","12","3","0","1","27","8","0","0","16","0","0","0","0","1","0","0","0","0","0","0"
"1歳","46","0","1","5","58","22","0","0","19","0","1","0","0","0","0","0","0","0","0","0"
"2歳","49","0","0","7","49","20","1","1","2","0","0","2","2","1","0","0","0","0","0","0"
"3歳","53","1","1","7","45","17","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
"4歳","79","0","0","13","56","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","103","0","2","16","36","8","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","96","0","2","15","38","3","0","4","1","0","0","2","0","0","0","0","0","0","0","0"
"7歳","95","0","0","19","24","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","82","0","0","10","31","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","56","0","0","7","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","141","0","0","9","54","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","41","0","0","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","86","0","0","15","171","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1195","6","6","126","646","105","2","13","39","1","1","9","3","2","0","4","0","0","1","0"
