"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","0","11","2","1","0","1","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","10","5","0","54","5","17","3","39","1","77","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","6","20","11","98","18","43","11","57","1","282","3","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","4","0","8","18","85","21","35","4","7","0","226","2","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","0","0","16","30","93","24","36","4","1","0","172","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","0","0","9","45","88","22","32","4","0","0","154","8","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","15","57","88","14","17","5","0","0","89","10","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","2","0","4","41","55","8","13","1","0","0","38","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","30","36","3","8","0","0","0","21","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","22","31","6","4","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","10","31","2","2","0","0","0","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","7","24","70","3","2","2","0","0","11","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","2","11","44","0","1","0","0","1","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","18","91","301","797","129","211","35","105","3","1099","41","23","1","1","7","0","1","8","0","1","0","0","0","0","0","1","0"
