"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","7","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","2","1","0","49","6","0","0","15","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","0","4","1","141","12","0","4","16","0","1","1","2","1","0","0","0","0","0","0"
"2歳","10","0","3","5","85","15","1","0","0","0","0","1","1","0","0","0","0","0","2","0"
"3歳","8","0","2","12","100","11","0","0","0","0","0","3","0","0","0","0","0","0","2","0"
"4歳","18","0","4","34","85","13","0","2","0","0","0","6","0","0","0","0","0","0","1","0"
"5歳","18","0","2","33","91","14","0","0","0","0","0","7","1","0","0","0","0","0","0","0"
"6歳","13","0","0","21","62","7","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"7歳","17","0","0","15","58","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","8","0","0","7","42","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","16","0","2","13","45","1","1","1","0","0","1","2","0","0","0","0","0","0","0","0"
"10〜14歳","20","0","0","11","77","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","8","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","11","1","1","10","68","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","190","7","19","163","919","93","2","8","33","0","2","26","4","1","0","3","0","0","6","0"
