"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","4","4","3","0","0","0","0","0","",""
"中央区","10","5","2","0","0","0","0","0","0","",""
"みなと","6","35","9","5","0","0","6","0","0","",""
"新宿区","23","10","40","21","0","0","17","1","1","",""
"文京","7","1","2","1","0","0","1","0","1","",""
"台東","0","0","0","1","0","0","0","0","0","",""
"墨田区","5","0","1","2","0","0","3","0","0","",""
"江東区","14","2","0","11","0","0","0","0","0","",""
"品川区","5","0","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","1","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","",""
"渋谷区","40","15","22","35","0","0","0","0","0","",""
"中野区","3","0","0","2","0","0","0","0","0","",""
"杉並","9","0","1","1","0","0","1","1","0","",""
"池袋","10","3","2","6","0","0","1","0","0","",""
"北区","3","0","2","3","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","1","2","3","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","2","0","",""
"江戸川","6","2","0","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","1","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","0","0","0","20","1","0","",""
"多摩小平","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","156","78","87","96","0","0","58","6","2","",""
