"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","6","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","2","0","27","3","16","0","11","0","17","1","2","0","0","0","0","0","0","0"
"1歳","0","1","5","2","17","2","40","0","27","0","68","5","2","1","0","0","0","0","1","0"
"2歳","0","3","3","3","26","5","33","1","3","0","47","4","1","0","0","0","0","0","2","0"
"3歳","0","0","1","3","15","3","31","5","3","0","40","3","0","0","0","0","0","0","1","0"
"4歳","0","0","0","10","10","11","15","2","0","0","27","12","0","0","0","0","0","0","1","0"
"5歳","0","0","0","2","20","4","18","6","0","0","11","8","1","0","0","0","0","0","0","0"
"6歳","0","0","2","4","12","2","4","7","0","0","8","4","0","0","0","0","0","0","0","0"
"7歳","1","0","2","3","6","0","5","2","0","1","7","7","0","0","0","0","0","0","0","0"
"8歳","2","0","0","5","4","1","6","0","0","0","3","3","0","0","0","0","0","0","1","0"
"9歳","0","0","0","2","7","0","4","2","0","1","1","3","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","2","13","1","4","1","0","3","5","4","0","0","0","0","0","0","2","0"
"15〜19歳","0","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","2","0","11","30","0","7","1","4","5","6","4","0","0","0","3","0","1","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","7","6","16","47","198","34","186","27","50","10","240","58","6","1","0","7","0","1","8","0"
