"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","12","1","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","5","0","0","1","8","0","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","15","1","0","11","9","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","13","3","0","3","15","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"文京","1","15","0","0","5","18","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","0","7","1","3","8","10","0","9","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","27","0","5","2","3","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"江東区","0","20","2","1","15","19","1","34","1","2","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","12","0","0","4","13","0","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","11","4","0","2","8","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","24","15","8","21","37","2","12","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","43","6","2","24","33","3","7","12","1","10","3","1","0","0","1","0","0","0","0","0","0","6","","","","","",""
"渋谷区","1","9","1","0","4","3","1","1","0","0","2","0","0","0","0","3","0","0","0","0","0","0","2","","","","","",""
"中野区","0","15","2","0","10","20","2","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","31","5","7","8","16","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","0","23","4","1","8","2","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","1","14","10","1","10","6","0","2","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","16","7","1","14","11","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","33","1","0","20","18","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","2","40","3","2","27","38","1","2","2","5","1","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","3","56","3","10","14","28","0","9","0","2","2","0","0","1","0","2","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","26","4","0","19","9","1","11","0","0","3","0","0","0","0","0","0","0","1","0","0","0","4","","","","","",""
"江戸川","1","33","10","5","27","21","3","22","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","28","6","2","32","53","1","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"町田市","1","17","0","0","23","27","0","8","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","25","0","1","9","10","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","0","27","1","2","9","26","1","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","27","8","2","22","25","2","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"多摩府中","0","65","10","2","42","42","1","16","21","2","2","0","0","0","0","1","0","0","1","0","0","0","6","","","","","",""
"多摩小平","0","46","12","13","63","34","1","17","1","1","1","0","1","0","0","0","1","0","1","0","0","0","7","","","","","",""
"島しょ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","737","120","68","457","567","23","219","49","34","36","9","8","2","0","12","1","0","3","0","0","0","44","","","","","",""
