"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","1","0","0","10","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","0","3","0","66","10","0","1","31","1","0","1","0","0","1","0","0","0","0","0","0","0","0"
"1歳","23","2","4","2","172","26","0","0","17","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
"2歳","21","1","5","4","133","32","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"3歳","29","0","1","16","121","28","0","7","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"4歳","27","0","1","32","131","30","1","8","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"5歳","28","0","0","44","116","22","0","10","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","19","0","0","24","80","15","0","3","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","10","0","0","16","61","7","0","9","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0"
"8歳","8","1","0","21","58","5","0","6","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","7","0","0","10","51","1","0","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","30","1","0","10","71","6","0","4","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","9","0","0","0","17","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","11","2","0","11","167","6","0","2","0","0","1","1","0","1","0","0","0","6","1","1","0","0","0"
"30〜39歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","282","8","14","190","1254","192","1","56","52","1","12","3","2","30","3","1","0","22","1","1","0","0","0"
