"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","12","1","600","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"〜1歳","56","4","*","4","2","0","66","0","0","0","6","0","0","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"1歳","223","6","4409","11","10","10","105","0","3","1","14","1","0","0","1","0","1","0","0","1","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"2歳","210","2","*","4","6","21","75","2","3","1","7","0","1","1","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"3歳","278","1","*","4","3","20","81","3","1","2","1","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","1","0","0","3","1","0","0","0"
"4歳","315","0","*","0","2","37","65","3","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"5歳","323","6","3652","1","2","40","62","7","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","0","1","0","1","0","1","2","1","0","0","0"
"6歳","324","2","*","1","2","40","50","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","290","2","*","0","1","41","56","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","254","5","*","0","1","40","47","6","0","1","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"9歳","229","3","*","0","3","37","42","3","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"10〜14歳","959","7","2057","1","1","71","108","23","0","1","0","0","0","1","0","0","1","0","0","3","0","0","5","1","1","0","2","2","1","1","3","0","0","1"
"15〜19歳","398","5","763","0","0","14","30","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","430","6","877","1","1","6","51","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","272","11","671","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","245","9","641","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","241","13","582","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"60〜69歳","118","4","402","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8","2","0","0","1","1","0","7","1","0","0","2"
"70〜79歳","51","6","289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","2","1","1","0","0","7","1","0","0","2"
"80歳以上","22","6","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","1","0","0","0","0","11","0","1","0","9"
"合計","5250","99","15076","32","34","377","848","53","7","10","30","1","5","5","2","0","9","0","0","11","0","0","62","20","6","2","9","3","2","47","10","1","0","19"
