"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","17","0","7","29","135","6","7","18","3","2","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"区南部","62","2","11","14","127","4","4","17","3","0","1","1","1","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","30","1","4","38","111","6","16","32","5","1","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","47","3","4","28","147","5","9","16","5","1","1","0","0","0","1","0","0","1","0","0","1","","","","","",""
"区西北部","35","4","2","46","130","18","8","29","6","1","2","1","1","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","54","1","8","30","220","4","15","20","3","3","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","14","4","12","62","213","5","8","27","9","3","1","0","1","0","0","0","0","2","0","0","0","","","","","",""
"西多摩","6","0","1","8","26","5","3","9","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","17","9","4","32","163","9","10","62","3","2","6","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","3","0","30","36","6","9","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","20","1","8","43","112","4","4","33","10","0","5","4","0","0","0","1","0","1","0","0","2","","","","","",""
"北多摩北部","14","2","2","42","85","5","3","33","9","2","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","324","30","63","402","1505","77","96","299","59","16","22","11","5","0","9","1","0","5","0","0","3","","","","","",""
