"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","2","0","0","1","2","0","3","0","0","0","0","0","0","6","0","0","0","0","0","","","","","",""
"みなと","0","8","7","1","5","1","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","15","6","5","6","2","2","2","2","0","1","2","0","0","0","0","0","0","2","0","0","","","","","",""
"文京","0","1","0","1","1","0","1","0","2","1","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","3","3","2","14","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","0","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","6","13","4","24","1","14","0","2","0","7","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","0","4","24","3","1","0","2","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","24","10","8","30","3","4","1","10","0","6","4","2","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","1","17","2","13","33","0","3","0","5","0","7","1","4","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","2","0","4","0","0","0","0","0","0","2","1","0","0","1","0","0","1","0","0","","","","","",""
"中野区","0","4","1","4","10","2","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","1","0","3","19","1","2","1","1","0","4","3","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","1","0","0","2","1","2","0","0","0","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"北区","0","0","1","0","8","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","17","10","6","6","8","7","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","2","1","0","12","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","0","1","2","4","13","3","0","0","3","0","3","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","4","3","7","29","3","4","0","3","0","6","6","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","1","0","18","1","4","0","1","0","5","0","0","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","3","6","2","1","11","0","3","0","4","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","5","2","15","38","5","4","0","7","0","4","4","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","2","12","6","36","1","6","1","2","0","5","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","1","1","4","9","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","6","4","2","8","3","0","0","2","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","21","3","11","12","0","2","1","4","0","2","1","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","7","0","11","18","4","5","0","3","0","7","4","2","0","0","0","0","1","2","0","0","","","","","",""
"多摩小平","0","30","1","12","14","8","3","0","10","0","11","2","3","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","1","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","194","90","131","407","55","79","7","83","2","86","38","23","1","0","9","0","1","9","0","0","","","","","",""
