"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","4","8","21","34","19","1","8","6","0","0","0","6","1","2","0","0","2","0","1","1","0","3","","","","","",""
"区南部","29","1","4","13","52","9","1","4","3","0","0","0","1","2","1","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","39","0","2","5","48","9","2","10","4","0","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"区西部","32","0","3","10","53","2","0","1","4","0","0","0","1","1","0","0","0","3","0","0","1","0","3","","","","","",""
"区西北部","56","0","0","8","43","5","1","2","5","0","0","3","2","1","0","0","0","2","0","0","0","0","1","","","","","",""
"区東北部","14","0","6","12","35","9","0","1","6","0","0","0","1","1","3","0","0","0","0","0","1","0","0","","","","","",""
"区東部","27","0","2","11","42","3","1","5","7","0","0","0","1","4","0","0","0","1","0","0","0","0","1","","","","","",""
"西多摩","16","0","0","2","13","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","36","0","2","20","33","12","0","10","4","0","0","0","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","20","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","22","1","0","4","20","5","0","3","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","34","0","3","10","25","2","0","2","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","343","6","30","116","405","79","7","48","48","0","0","4","12","13","9","0","0","14","0","1","3","0","10","","","","","",""
