"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","15","1","2","7","0","0","0","1","0","2","2"
"中央区","9","3","0","1","1","0","0","0","0","3","0"
"みなと","12","2","8","3","0","0","3","0","0","2","1"
"新宿区","41","21","74","18","0","0","13","2","0","7","2"
"文京","3","0","0","0","0","0","3","0","0","1","1"
"台東","6","4","3","11","0","0","0","0","0","2","0"
"墨田区","2","2","5","3","0","0","3","0","0","2","1"
"江東区","9","2","1","6","1","0","0","0","0","2","0"
"品川区","3","5","1","4","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","6","1","1","0","0","0","2","1","0","2","1"
"世田谷","0","0","0","0","0","0","3","2","0","0","2"
"渋谷区","24","21","6","5","1","0","1","0","0","5","1"
"中野区","3","0","0","5","2","0","0","0","0","2","0"
"杉並","6","0","0","0","0","0","6","0","0","2","2"
"池袋","20","10","2","10","3","0","2","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","5","0","1","1","0","0","4","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","3","0","0","1"
"江戸川","14","2","2","0","2","0","0","0","0","2","0"
"八王子市","4","4","0","1","0","0","3","2","0","4","1"
"町田市","4","0","1","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","13","0","0","2","0","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","23","1","0","3","3"
"多摩小平","1","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","205","78","107","77","10","0","72","12","0","55","25"
