"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","12","8","12","34","4","24","2","5","0","3","6","0","0","0","6","0","0","2","3","0","0","","","","","",""
"区南部","0","22","2","26","37","4","40","3","9","1","4","4","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","1","16","1","15","39","2","19","8","10","0","8","1","3","1","0","4","0","0","3","0","1","0","","","","","",""
"区西部","0","10","3","13","40","2","29","2","5","0","2","0","1","1","0","2","0","0","3","0","0","0","","","","","",""
"区西北部","1","14","5","17","52","6","28","4","8","0","3","16","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","34","8","18","56","8","51","5","13","0","12","5","1","1","0","6","0","0","6","1","1","0","","","","","",""
"区東部","2","12","3","26","75","8","32","5","6","0","6","15","2","0","0","2","1","0","0","0","0","0","","","","","",""
"西多摩","1","0","2","5","8","0","4","2","1","0","0","4","0","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","0","17","3","44","61","6","33","9","9","0","8","13","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","4","0","18","12","2","15","3","6","0","2","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","13","9","25","28","6","32","1","7","0","5","7","4","0","0","1","1","0","1","0","0","0","","","","","",""
"北多摩北部","7","13","4","34","24","2","28","10","4","0","2","9","2","0","0","3","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","14","167","48","253","466","50","335","54","83","1","55","82","20","4","0","28","2","0","18","4","2","0","","","","","",""
