"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","0","17","28","65","5","16","5","7","0","2","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","0","21","50","94","5","27","7","11","0","7","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","0","7","60","87","8","18","4","7","0","2","3","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西部","3","3","9","24","79","8","17","2","10","0","4","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","0","5","48","72","19","41","17","4","0","0","14","1","0","0","3","0","0","1","0","0","0","","","","","",""
"区東北部","1","0","21","51","98","7","8","17","10","0","7","4","2","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","1","1","11","65","103","8","26","13","11","1","7","12","4","0","0","1","0","0","0","0","0","1","","","","","",""
"西多摩","0","0","4","9","19","0","10","0","0","0","2","3","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","1","1","10","91","148","17","12","15","11","3","8","8","3","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","1","27","46","3","5","8","5","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","9","50","118","9","20","18","3","0","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","17","65","58","14","8","7","4","0","1","4","2","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","6","132","568","987","103","208","113","83","5","46","55","17","4","0","6","0","0","4","0","0","1","","","","","",""
