"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","0","0"
"1〜4歳","0","0","0","0","0","0","11","1","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","12","0","0","1","0","0","0","0","0"
"20〜24歳","30","4","2","13","1","0","3","0","0"
"25〜29歳","36","5","8","11","2","0","0","0","0"
"30〜34歳","18","8","8","7","0","0","1","0","0"
"35〜39歳","19","4","5","8","1","0","3","0","0"
"40〜44歳","13","6","4","8","1","0","3","0","0"
"45〜49歳","13","5","3","8","2","0","1","0","0"
"50〜54歳","7","1","2","2","2","0","9","0","0"
"55〜59歳","0","2","2","0","0","0","6","0","0"
"60〜64歳","1","2","2","0","0","0","7","0","1"
"65〜69歳","3","1","1","0","0","0","0","0","0"
"70歳以上","0","1","0","0","0","0","40","1","0"
"合計","152","39","37","58","9","0","98","2","1"
