"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","69","0","0","7","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","2","0","115","0","2","0","13","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","0","157","0","0","13","16","2","0","3","1","0","2","1","0","0","0","0","0","0","1","0","1","2","","","","","","",""
"新宿区","1","6","192","0","0","3","22","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"文京","0","0","282","0","0","11","20","1","0","2","1","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","",""
"台東","6","2","207","1","0","9","38","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","1","73","0","0","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","0","5","481","0","1","16","55","2","2","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","2","225","2","0","12","18","1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","2","157","0","0","5","7","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","5","279","0","5","21","48","2","3","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","5","12","613","0","1","19","33","2","0","9","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","4","1","98","0","1","2","11","7","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"中野区","0","5","438","0","0","17","21","2","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","5","286","0","3","8","26","4","0","3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","","","","","","",""
"池袋","3","2","286","0","0","7","12","2","0","1","0","2","0","0","0","0","1","0","0","0","0","1","0","0","","","","","","",""
"北区","2","7","243","0","0","18","22","3","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","3","232","1","1","6","15","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","8","300","0","0","3","34","6","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","","","","","","",""
"練馬区","4","6","467","0","2","39","37","9","0","7","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","12","14","607","6","10","11","51","0","0","16","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","7","4","332","0","1","9","32","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江戸川","1","15","579","1","2","17","40","3","1","5","5","1","3","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","13","919","0","3","28","62","5","2","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","3","1","757","1","0","31","76","5","1","9","0","0","2","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","3","140","0","0","10","9","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","0","2","347","0","0","4","23","2","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","6","369","1","1","18","20","3","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","3","11","1001","0","6","50","53","5","3","12","4","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"多摩小平","3","15","787","1","4","44","90","11","0","19","3","0","0","2","1","0","0","0","0","0","0","0","1","1","","","","","","",""
"島しょ","0","0","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"合計","62","158","11044","14","43","439","924","91","17","160","46","7","12","8","3","0","9","0","1","2","1","2","3","7","","","","","","",""
