"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","26","5","5","9","0","0","0","0","0","2","2"
"中央区","13","2","1","6","0","0","0","0","0","3","0"
"みなと","22","41","2","1","0","0","3","0","0","2","1"
"新宿区","25","18","70","23","1","0","14","0","0","7","2"
"文京","3","1","1","0","0","0","3","0","0","1","1"
"台東","12","1","2","23","1","0","0","0","0","2","0"
"墨田区","1","1","2","1","1","0","9","2","0","2","1"
"江東区","12","7","2","7","0","0","0","0","0","2","0"
"品川区","3","5","0","2","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","9","0","0","1","0","0","1","0","0","2","1"
"世田谷","0","0","0","0","0","0","5","1","0","0","2"
"渋谷区","18","9","5","14","0","0","0","0","0","5","1"
"中野区","1","0","0","3","0","0","0","0","0","2","0"
"杉並","12","1","0","1","0","0","4","1","0","2","2"
"池袋","18","8","5","13","1","0","5","3","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","5","1","0","3","2","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","1","0","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","2","1","0","0","1"
"江戸川","6","0","2","2","1","0","0","0","0","2","0"
"八王子市","6","0","0","0","0","0","3","0","0","4","1"
"町田市","2","2","1","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","9","3","0","0","0","0","0","0","0","2","1"
"多摩府中","1","0","2","0","0","0","24","2","0","3","3"
"多摩小平","0","1","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","207","107","100","110","7","0","75","10","0","55","25"
