"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","2","1"
"1〜4歳","0","0","0","0","0","0","4","6","1"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","1","0","0","0","1","0","0"
"15〜19歳","1","0","0","9","0","0","1","0","1"
"20〜24歳","25","3","8","18","0","0","1","0","0"
"25〜29歳","22","3","2","18","1","0","3","0","0"
"30〜34歳","26","6","7","17","0","1","1","1","0"
"35〜39歳","18","6","5","13","1","0","2","1","0"
"40〜44歳","16","5","2","4","0","0","1","0","0"
"45〜49歳","5","5","2","2","1","0","6","0","1"
"50〜54歳","4","2","3","2","0","0","3","0","0"
"55〜59歳","2","3","0","3","0","0","7","0","2"
"60〜64歳","0","2","0","0","0","1","6","0","1"
"65〜69歳","0","1","0","0","0","0","9","0","2"
"70歳以上","0","0","0","0","0","0","40","9","3"
"合計","119","36","30","86","3","2","91","20","12"
