"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","304","1","3","7","51","11","0","0","2","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"区南部","345","0","5","6","79","12","1","9","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","360","1","0","4","55","13","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","382","0","0","13","83","2","2","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"区西北部","437","0","0","9","73","16","0","3","0","0","0","2","1","0","0","0","0","0","1","0","","","","","",""
"区東北部","405","0","1","6","23","10","2","0","3","0","0","4","0","0","0","2","0","0","1","2","","","","","",""
"区東部","517","1","0","48","56","10","0","3","4","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","187","0","0","3","18","3","2","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","718","0","1","37","66","10","0","1","6","0","1","6","1","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","185","1","0","1","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","339","0","0","3","17","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","392","0","0","11","30","3","0","0","3","0","0","7","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","25","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4596","4","10","148","565","92","8","17","32","0","2","29","2","1","0","6","0","0","3","2","","","","","",""
