"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","15","4","5","7","0","0","0","0","0","",""
"中央区","7","0","0","3","0","0","0","0","0","",""
"みなと","8","24","8","9","0","0","16","5","0","",""
"新宿区","28","16","28","35","0","3","15","2","1","",""
"文京","2","0","1","5","0","0","2","3","0","",""
"台東","0","0","0","0","0","0","0","0","0","",""
"墨田区","1","0","0","0","0","0","0","4","0","",""
"江東区","7","5","7","6","0","0","0","0","0","",""
"品川区","0","1","0","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","4","1","0","",""
"世田谷","0","0","0","0","0","0","2","0","0","",""
"渋谷区","6","4","2","2","0","0","1","0","0","",""
"中野区","5","0","2","4","0","0","0","0","0","",""
"杉並","5","0","0","0","0","0","11","1","0","",""
"池袋","10","4","6","8","0","3","3","8","0","",""
"北区","2","0","3","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","0","4","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","5","0","0","4","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","4","0","",""
"江戸川","5","1","1","0","0","1","0","0","0","",""
"八王子市","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","2","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","1","0","0","8","12","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","111","59","63","90","0","7","64","40","1","",""
