"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","7","0"
"1〜4歳","0","0","0","0","0","0","3","11","0"
"5〜9歳","0","0","0","0","0","0","0","3","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","12","2","0","1","0","0","0","0","0"
"20〜24歳","49","8","12","18","1","0","1","0","0"
"25〜29歳","45","20","20","17","0","0","1","0","0"
"30〜34歳","33","8","13","8","2","0","3","0","0"
"35〜39歳","23","12","6","6","0","0","0","1","0"
"40〜44歳","13","12","9","6","0","0","6","1","0"
"45〜49歳","6","9","9","1","1","1","2","0","0"
"50〜54歳","4","3","5","0","1","0","5","1","0"
"55〜59歳","1","2","1","1","0","0","8","2","0"
"60〜64歳","2","2","0","0","0","0","15","3","1"
"65〜69歳","1","0","1","0","0","0","12","1","0"
"70歳以上","0","0","0","0","0","0","57","6","0"
"合計","189","78","76","58","5","1","118","37","1"
