"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","29","6","12","38","8","3","0","0","0","",""
"区南部","11","0","0","0","1","0","1","0","0","",""
"区西南部","9","10","1","0","0","0","1","0","0","",""
"区西部","11","9","15","6","0","0","8","0","0","",""
"区西北部","8","9","1","1","1","0","1","1","2","",""
"区東北部","5","1","0","2","0","0","3","0","0","",""
"区東部","10","4","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","5","1","1","1","2","0","1","0","0","",""
"北多摩西部","7","1","0","2","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","16","0","1","",""
"北多摩北部","0","0","0","0","0","0","3","2","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","95","41","30","50","13","3","34","3","3","",""
