"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","44","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","67","0","1","4","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","101","0","4","5","7","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","84","1","0","3","32","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"文京","47","0","1","8","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","58","0","1","3","9","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","102","0","0","5","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","168","0","0","5","36","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","85","5","0","5","17","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","68","1","0","5","11","2","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","163","1","3","33","47","1","3","1","2","0","0","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","316","0","0","14","41","1","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","9","","","","","",""
"渋谷区","32","0","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"中野区","115","0","0","1","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","192","0","0","5","19","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"池袋","62","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","","","","",""
"北区","140","0","0","6","10","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","82","1","6","6","6","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","129","1","0","6","9","0","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","247","0","1","18","43","2","4","1","4","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","224","0","1","13","50","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","128","0","0","2","19","1","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","8","","","","","",""
"江戸川","237","0","0","23","44","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","396","0","5","14","53","2","2","0","2","0","0","7","1","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","266","0","0","11","42","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","219","0","2","3","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","260","0","0","5","25","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","316","0","0","14","29","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","596","0","1","17","67","3","0","0","4","1","0","6","1","1","0","0","0","0","0","0","1","13","","","","","",""
"多摩小平","399","1","1","17","44","0","0","2","5","0","0","6","1","0","0","1","0","0","0","0","0","4","","","","","",""
"島しょ","50","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5393","12","27","258","746","27","15","7","50","1","0","37","9","2","0","5","0","0","1","0","3","52","","","","","",""
