"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1〜4歳","0","0","0","0","0","0","2","0","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","1","0","2","0","0","0","0","0"
"20〜24歳","18","4","5","12","0","0","0","0","0"
"25〜29歳","24","8","10","16","0","0","0","1","0"
"30〜34歳","24","3","15","21","0","0","0","0","0"
"35〜39歳","18","8","16","21","0","0","1","0","0"
"40〜44歳","27","12","11","13","0","0","2","0","0"
"45〜49歳","11","14","11","5","0","0","2","0","0"
"50〜54歳","8","8","7","4","0","0","2","0","0"
"55〜59歳","8","6","0","3","0","0","1","0","0"
"60〜64歳","0","1","5","0","0","0","3","0","0"
"65〜69歳","3","2","0","0","0","0","4","0","0"
"70歳以上","0","3","0","0","0","0","12","0","0"
"合計","144","70","80","97","0","0","40","3","0"
