"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","172","2","5","18","95","14","2","3","4","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","231","2","7","25","139","17","0","7","2","0","0","4","1","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","282","1","1","33","106","10","1","5","4","0","1","1","1","1","1","1","0","0","0","0","0","","","","","",""
"区西部","152","2","2","15","117","10","0","2","8","0","0","3","1","0","0","1","0","0","2","0","0","","","","","",""
"区西北部","271","0","4","19","128","16","1","15","6","1","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","379","4","4","67","123","21","0","6","10","1","1","3","2","0","1","3","0","0","7","0","0","","","","","",""
"区東部","460","4","5","55","185","12","2","7","9","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","61","1","1","5","33","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","589","3","10","61","231","38","1","17","8","0","1","5","2","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","178","3","0","12","74","7","0","2","1","2","0","10","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","385","0","7","29","107","12","1","5","4","0","0","7","0","1","0","0","0","1","2","0","0","","","","","",""
"北多摩北部","186","1","1","28","50","7","1","7","7","0","0","2","1","1","0","1","1","0","1","0","0","","","","","",""
"島しょ","13","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3359","24","47","367","1388","169","9","77","65","4","3","45","10","5","2","7","2","1","12","0","0","","","","","",""
