"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","7","0","0","9","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","1","4","0","3","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","10","6","1","29","1","3","1","4","0","3","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","2","20","1","5","21","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","11","8","1","2","2","0"
"文京","0","1","0","2","9","2","2","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","1","6","0","3","22","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","4","9","1","1","2","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","8","5","1","1","1","0"
"江東区","3","10","4","17","71","4","3","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","6","0","4","39","1","3","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","1","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","0","17","4","14","77","11","11","2","4","0","2","1","2","0","0","1","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","1","16","3","15","53","21","13","11","10","0","3","2","3","0","0","0","1","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","1","0","1","12","0","0","0","1","0","0","0","0","0","0","3","0","0","1","0","1","0","7","4","1","1","1","0"
"中野区","0","3","0","3","24","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","1","2","1","5","45","3","5","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","15","10","1","1","1","0"
"池袋","0","2","0","1","15","2","2","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","2","2","1","1","49","3","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","1","12","1","12","29","2","4","3","3","0","0","2","1","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","3","0","0","1","31","4","5","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","0","7","10","16","38","12","4","1","12","0","4","1","0","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","3","8","5","22","107","8","7","0","5","0","3","2","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","2","3","1","4","57","4","1","1","2","0","0","1","0","0","0","0","0","0","2","0","0","0","13","8","1","1","1","0"
"江戸川","2","2","13","25","47","7","6","2","6","0","1","3","0","0","0","0","0","0","0","0","0","0","17","10","2","0","0","0"
"八王子市","1","25","4","30","124","14","6","0","5","1","3","2","1","0","0","3","0","0","0","0","0","0","17","10","2","1","1","0"
"町田市","0","4","1","16","67","11","4","0","3","0","3","4","1","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","7","1","1","15","4","2","0","2","0","3","2","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","10","2","10","46","8","2","1","6","0","0","4","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","12","8","0","26","40","6","3","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","4","11","2","44","47","26","13","1","11","0","0","8","0","0","0","0","0","0","0","0","0","0","31","20","2","3","3","0"
"多摩小平","12","27","13","21","34","7","10","1","9","0","3","3","2","0","0","0","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","54","236","74","303","1169","171","125","27","122","1","33","40","11","2","0","15","1","1","5","0","1","0","410","258","37","25","25","0"
