"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","0","0","13","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","7","2","3","86","9","2","0","15","0","1","0","0","0","0","0","0","0","0","0"
"1歳","13","13","5","3","218","25","7","2","20","0","1","3","2","0","0","0","0","0","0","0"
"2歳","13","6","2","4","153","16","13","3","4","0","0","3","0","1","0","0","0","0","0","0"
"3歳","15","3","1","16","118","24","6","1","0","0","0","8","0","0","0","0","0","0","0","0"
"4歳","17","1","10","24","124","23","6","5","0","0","1","4","0","0","0","0","0","0","1","0"
"5歳","31","2","4","27","116","21","2","2","0","1","0","8","0","0","0","0","0","0","1","0"
"6歳","18","0","3","28","94","7","5","4","0","0","1","3","0","0","0","0","0","0","0","0"
"7歳","20","0","3","28","84","5","0","2","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","25","0","0","16","49","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","15","0","2","10","44","2","0","0","0","0","0","6","1","0","0","0","0","0","0","0"
"10〜14歳","50","0","0","32","108","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15〜19歳","12","0","0","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","29","1","0","7","131","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0"
"30〜39歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","335","35","32","200","1359","138","41","20","40","2","5","45","3","1","0","4","0","0","2","0"
