"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","22","4","2","7","167","18","0","3","6","0","0","1","0","1","0","1","0","0","1","0","0","0","","","","","",""
"区南部","20","11","5","8","246","16","1","9","4","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","33","5","15","16","191","12","0","5","2","0","0","1","3","0","0","1","0","0","0","0","1","1","","","","","",""
"区西部","30","6","3","9","209","13","0","0","1","0","1","2","0","0","0","1","0","0","2","0","0","3","","","","","",""
"区西北部","35","2","2","17","317","24","2","2","10","0","0","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","22","10","10","10","347","32","1","0","5","0","0","4","0","0","0","3","0","0","0","2","1","0","","","","","",""
"区東部","29","3","7","25","346","15","2","3","2","2","0","4","0","1","0","1","1","1","0","0","0","0","","","","","",""
"西多摩","11","1","2","5","53","5","0","0","1","0","1","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","31","8","8","51","307","31","4","1","10","1","1","7","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","18","4","3","18","127","4","1","2","2","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","35","5","7","19","176","21","2","1","7","0","1","1","1","0","0","0","0","0","5","0","0","0","","","","","",""
"北多摩北部","12","10","6","27","161","16","0","3","6","0","0","0","0","0","0","1","0","1","0","0","0","1","","","","","",""
"島しょ","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","299","69","70","212","2647","207","17","29","56","4","5","26","9","4","0","9","1","2","8","2","2","5","","","","","",""
