"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","0","0","0","6","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","2","5","9","0","29","0","0","21","0","0","5","0","0","0","0","0","0","0","0","0"
"1歳","0","0","3","1","22","15","24","1","6","0","0","51","1","1","2","2","0","0","0","0","1","0","0","0"
"2歳","0","0","1","2","15","14","17","2","1","0","0","43","1","1","2","0","0","1","0","0","0","0","0","0"
"3歳","0","0","3","3","18","12","22","3","1","0","0","31","0","8","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","6","19","8","15","3","0","0","0","32","0","5","1","0","0","0","0","0","1","0","0","0"
"5歳","0","0","6","8","18","2","8","3","0","0","0","15","1","11","0","0","0","0","0","0","1","0","0","0"
"6歳","0","0","1","4","8","1","7","1","0","0","0","11","0","7","0","0","0","0","0","0","1","0","0","0"
"7歳","0","0","0","1","4","2","8","0","0","0","0","2","1","2","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","8","1","2","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","3","1","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","2","10","1","0","0","0","0","0","3","1","2","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","5","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","0","0","0","1","21","1","3","0","0","0","0","2","0","2","0","0","0","3","0","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","16","30","155","63","119","13","43","0","0","224","8","41","12","3","0","18","0","0","6","1","0","1"
