"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","27","0","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","65","0","0","4","5","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","182","2","9","19","44","9","0","1","3","0","0","0","0","3","0","0","0","3","0","0","0","0","0","8","6","1","1","1","0"
"新宿区","139","0","0","4","17","2","0","0","1","1","0","0","0","0","1","0","0","2","0","0","0","0","5","9","6","2","2","2","0"
"文京","105","0","0","4","12","1","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","5","3","1","1","1","0"
"台東","108","0","1","11","21","9","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","183","0","0","7","12","10","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","1","1","0"
"江東区","207","0","0","9","42","8","1","1","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","8","3","1","0","0","0"
"品川区","180","0","0","9","45","4","0","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10","6","0","0","0","0"
"目黒区","49","0","0","1","5","8","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0"
"大田区","460","2","2","33","73","6","1","5","5","0","0","0","1","2","1","0","0","0","0","0","0","0","0","16","9","1","1","1","0"
"世田谷","420","0","2","14","47","22","1","6","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","16","8","0","2","2","0"
"渋谷区","103","0","1","3","27","5","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","2","1","0"
"中野区","166","0","0","5","42","11","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"杉並","311","2","0","12","45","10","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","12","6","0","1","1","0"
"池袋","88","0","0","0","1","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","5","1","1","1","0"
"北区","192","0","1","2","20","6","5","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","0"
"荒川区","96","0","2","2","20","8","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","176","0","0","3","22","1","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","12","6","0","1","1","0"
"練馬区","251","0","1","8","21","5","0","7","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","12","5","0","0","0","0"
"足立","218","0","0","0","23","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3","0","0","0","0"
"葛飾区","267","0","0","6","27","9","0","5","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","9","4","0","0","1","0"
"江戸川","303","2","0","18","27","4","0","2","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","11","4","0","0","0","0"
"八王子市","215","0","0","10","11","4","0","2","3","0","0","0","0","2","1","0","0","0","0","0","0","0","0","8","2","1","1","1","0"
"町田市","190","0","0","16","45","12","0","4","0","0","0","0","0","4","2","0","0","1","0","0","0","0","0","7","2","1","0","0","0"
"西多摩","288","2","0","4","25","9","0","3","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","1","1","0"
"南多摩","205","0","0","25","21","6","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","3","0","0","0","0"
"多摩立川","225","0","0","0","4","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","13","6","1","1","1","0"
"多摩府中","509","0","0","5","54","4","0","3","4","0","0","0","0","10","0","0","0","0","0","0","0","0","0","21","10","1","2","3","0"
"多摩小平","525","0","7","24","77","14","0","4","5","0","0","0","1","2","1","0","0","0","0","0","0","0","0","14","6","1","2","2","0"
"島しょ","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6463","10","27","260","836","202","11","68","71","1","2","2","2","40","9","0","0","9","0","0","1","0","5","281","141","14","24","25","0"
