"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","29","3","3","0","24","1","0","10","1","0","0","1","0","0","0","0","0","0","0"
"1歳","0","0","1","0","29","1","22","0","20","0","0","23","0","0","2","0","0","0","0","0","0","0","0"
"2歳","0","0","2","2","24","2","17","1","1","0","0","18","0","0","2","1","0","0","0","0","1","0","0"
"3歳","0","0","1","4","11","2","13","3","1","0","0","16","0","3","1","1","0","0","0","0","0","0","0"
"4歳","0","0","2","8","12","2","9","0","0","0","0","7","0","1","1","0","0","0","0","0","0","0","0"
"5歳","0","0","1","9","14","0","6","1","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","2","9","0","2","1","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0"
"7歳","0","0","0","5","11","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","0","5","0","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","1","1","2","8","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","7","3","14","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","1","9","41","0","1","0","0","3","0","2","0","0","0","0","0","3","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","2","16","45","215","11","78","7","48","5","0","89","1","11","7","3","1","8","0","0","1","0","0"
