"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","90","2","1","10","58","10","0","0","4","0","0","7","0","0","0","0","0","0","1","0","","","","","",""
"区南部","156","0","2","13","57","8","4","3","5","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","164","0","0","10","42","7","2","4","3","0","2","4","0","0","0","0","0","0","0","0","","","","","",""
"区西部","242","0","0","16","85","10","0","1","7","0","0","1","0","0","0","4","0","0","1","0","","","","","",""
"区西北部","250","0","0","6","40","3","0","3","4","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","169","0","0","9","33","9","2","2","2","0","0","0","1","0","0","2","0","0","2","0","","","","","",""
"区東部","138","1","4","37","53","6","0","1","5","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","97","0","0","3","12","1","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","387","2","2","47","67","16","0","1","7","1","2","13","2","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","83","0","0","5","9","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","143","0","0","4","18","4","0","1","5","0","0","1","2","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","124","0","1","14","47","5","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2047","5","10","174","521","85","8","18","47","2","5","39","5","1","0","6","0","0","4","0","","","","","",""
