"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","8","2","0","27","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","31","4","1","2","146","12","0","1","57","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","88","5","7","15","358","38","2","9","78","0","1","0","5","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","109","2","8","25","227","36","0","11","4","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","153","0","4","45","200","47","2","10","2","0","1","6","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","214","1","3","50","149","36","1","19","0","0","0","9","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","206","0","3","59","98","23","0","24","0","0","0","12","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","221","0","4","54","76","9","2","21","0","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","141","0","3","44","68","7","1","18","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","110","0","1","27","51","11","0","8","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","64","0","1","24","55","2","0","13","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","150","0","1","39","88","8","0","8","0","0","3","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","72","0","0","5","35","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","125","0","0","26","161","2","0","7","0","9","1","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1928","20","38","415","1739","234","8","149","144","11","7","68","18","3","1","14","0","0","7","0","0","0","0","0","0","0","0","0"
