"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","43","836","6","8","13","95","4","5","7","2","28","3","5","0","0","0","0","1","1","1","0","0","2","","","","","","",""
"区南部","3","58","596","1","3","22","58","2","13","4","2","16","0","5","0","2","0","0","0","0","0","0","0","1","","","","","","",""
"区西南部","5","52","906","5","1","12","44","2","4","5","3","15","1","1","0","0","3","0","0","1","0","0","0","4","","","","","","",""
"区西部","5","62","888","2","5","27","55","4","3","2","1","7","0","2","1","0","2","0","1","1","1","0","0","3","","","","","","",""
"区西北部","11","83","1376","6","3","29","81","14","11","1","7","16","0","2","0","0","3","0","0","1","0","0","0","1","","","","","","",""
"区東北部","9","80","1188","11","8","21","81","8","6","11","3","8","1","0","1","0","1","0","0","1","1","0","0","4","","","","","","",""
"区東部","4","62","1033","3","12","21","72","6","15","2","2","19","1","2","0","1","2","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","18","146","0","1","5","11","0","1","3","1","1","0","0","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"南多摩","1","72","2109","7","5","41","125","10","7","19","5","23","2","2","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","0","17","418","1","1","18","18","9","3","2","1","3","1","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"北多摩南部","2","47","1049","1","3","37","53","5","5","2","1","2","2","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩北部","3","45","836","1","7","25","56","5","2","7","6","13","0","1","0","0","0","1","1","3","0","0","0","5","","","","","","",""
"島しょ","0","10","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"合計","48","649","11403","44","57","271","749","69","75","65","34","151","11","21","3","3","13","1","3","10","3","0","0","27","","","","","","",""
