"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","44","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","44","1","0","9","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","42","0","0","0","14","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","37","0","0","1","10","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","19","0","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","54","0","0","1","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","65","0","0","5","26","3","0","0","7","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","46","0","0","4","29","0","0","0","3","1","0","7","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","20","0","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","134","1","4","6","40","2","0","8","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","109","0","1","1","26","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","48","0","0","0","15","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","51","0","0","2","23","2","0","0","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","86","0","2","1","31","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","54","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","70","0","0","1","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","54","0","0","4","8","5","0","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","54","0","0","0","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","98","0","0","0","10","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","136","0","0","2","9","3","0","2","1","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","72","0","0","0","12","3","0","0","1","0","0","1","1","0","0","0","0","0","1","0","","","","","",""
"江戸川","127","0","1","28","11","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","86","0","0","12","32","6","0","0","2","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"町田市","119","0","0","10","26","9","1","2","5","0","0","8","3","0","0","0","0","0","0","0","","","","","",""
"西多摩","106","0","0","4","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","90","0","0","2","11","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","100","0","0","5","14","6","0","0","0","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","157","1","0","2","16","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","179","0","3","10","28","3","0","0","0","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2321","3","12","112","462","75","2","16","39","4","1","35","5","0","0","9","0","0","1","0","","","","","",""
