"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","28","8","0","0","29","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","142","14","2","1","141","5","1","7","30","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"1歳","480","15","14","16","404","7","8","20","46","2","1","3","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"2歳","483","3","14","22","271","13","11","38","13","0","0","2","2","0","0","0","0","0","0","0","6","0","0","1","0","0","5","1"
"3歳","534","3","12","43","201","11","6","53","2","1","0","1","1","0","1","0","0","1","0","0","2","1","1","0","0","1","1","1"
"4歳","649","0","2","58","180","14","1","103","3","0","2","1","0","0","0","0","0","0","0","2","3","0","0","1","0","1","2","1"
"5歳","653","0","3","67","164","25","3","100","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"6歳","564","0","2","62","98","20","0","87","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","512","0","6","57","105","28","1","44","0","0","2","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","3","0"
"8歳","534","0","2","32","95","17","0","35","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","387","0","1","38","81","14","0","28","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","1502","0","2","77","225","16","1","22","1","0","3","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","805","0","1","5","80","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","1221","0","4","36","291","2","0","9","0","0","1","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","1438","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","5","0","0","1","0","0","4","1"
"50〜59歳","958","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","5","1","1","1","0","0","4","1"
"60〜69歳","530","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","16","3","2","1","0","1","12","2"
"70〜79歳","293","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","30","4","1","3","1","0","24","4"
"80歳以上","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","2","0","5","3","0","68","7"
"合計","13064","43","65","514","2365","175","32","551","96","3","20","9","4","1","22","2","1","4","0","2","162","11","5","16","4","3","135","21"
