"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","9","11","0","0","24","10","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","41","17","4","3","192","16","1","0","49","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","137","27","12","8","550","70","9","4","73","0","0","3","7","3","0","0","0","0","0","0","3","1","0","1","1","0","1","1"
"2歳","199","12","7","18","392","76","2","6","7","0","1","5","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"3歳","296","4","8","43","325","67","3","7","5","0","2","6","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","444","1","10","74","269","41","5","17","1","0","0","7","0","0","0","0","0","0","2","0","2","0","0","1","0","1","0","2"
"5歳","578","1","5","95","220","32","0","8","1","0","0","4","1","0","0","0","0","0","1","0","3","1","0","1","0","0","2","1"
"6歳","531","0","0","57","177","28","0","11","0","0","0","2","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1"
"7歳","498","0","1","64","151","11","0","2","0","0","0","5","0","0","0","1","0","0","4","0","1","0","0","0","0","0","1","0"
"8歳","437","0","1","57","107","7","1","7","1","0","0","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","331","0","1","36","113","9","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1202","0","1","56","292","5","0","4","0","0","0","4","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","289","0","0","7","89","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","228","1","2","33","427","7","0","1","0","2","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","5","0","1","0","0","0","0","0","1","0"
"40〜49歳","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","1","0","0","0","0","0","0"
"50〜59歳","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","1","1","0","0","0","0","0"
"70〜79歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","6146","74","52","551","3328","384","21","70","138","2","4","43","18","5","0","18","2","1","20","0","21","4","1","4","1","2","12","6"
