"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","4","6","26","2","7","1","7","0","43","1","1","0","0","1","0","1","2","0","0","","","","","",""
"区南部","0","7","14","15","68","7","14","1","5","1","63","14","5","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","2","1","3","26","27","8","37","4","7","1","70","2","1","1","0","1","0","1","1","0","0","","","","","",""
"区西部","1","3","3","17","43","1","7","1","3","0","51","3","2","0","0","1","1","0","2","0","0","","","","","",""
"区西北部","1","2","1","15","47","8","16","2","8","0","94","3","1","0","0","0","0","1","1","0","0","","","","","",""
"区東北部","0","5","7","22","65","11","17","1","14","1","110","3","1","0","0","4","0","0","4","0","0","","","","","",""
"区東部","0","4","20","29","74","3","26","3","10","0","98","3","3","0","0","4","0","1","1","0","0","","","","","",""
"西多摩","0","1","3","3","9","6","1","0","4","0","27","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","4","30","73","17","21","3","20","1","214","2","7","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","1","7","15","2","4","2","5","0","25","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","3","2","12","19","4","10","2","4","1","81","3","2","1","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","0","3","5","18","33","12","8","1","10","0","88","1","0","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"合計","5","36","67","203","499","83","168","21","98","5","964","38","24","3","0","16","1","4","14","0","0","","","","","",""
