"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","4","22","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","3","1","2","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","1","30","4","0","0","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","1","2","32","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","14","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","4","22","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","1","0","2","1","37","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","18","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","0","1","5","53","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","0","2","50","3","0","4","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","32","2","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","6","38","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","0","34","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","0","0","0","36","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","10","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","3","0","0","4","18","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","6","17","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","7","34","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","1","4","71","4","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","14","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","0","0","0","0","27","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","0","18","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","0","0","0","0","55","5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","35","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","0","6","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","0","0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","0","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","0","0","0","0","18","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","0","0","0","3","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","0","1","24","4","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","0","0","0","4","28","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","11","3","6","60","881","87","5","16","40","0","1","2","0","14","2","0","0","5","1","0","0","0","0","","","","","",""
