"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","1","1","15","7","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","0","0","3","0","62","18","7","2","34","0","10","1","9","0","0","0","0","1","0","0"
"1歳","1","1","16","7","123","38","31","6","44","1","48","1","7","0","0","0","0","0","2","0"
"2歳","0","0","6","18","104","45","30","5","7","0","30","7","4","0","1","0","0","1","1","0"
"3歳","1","0","9","31","111","54","21","7","3","0","19","15","1","0","0","0","0","0","3","0"
"4歳","1","0","8","46","94","44","12","8","0","3","29","27","2","0","0","1","0","0","1","0"
"5歳","1","0","8","59","103","39","7","16","2","2","10","33","1","1","1","1","0","0","0","0"
"6歳","1","0","3","44","73","23","5","19","0","2","6","12","0","0","0","1","0","0","0","0"
"7歳","2","0","0","37","66","18","3","14","0","2","3","12","1","0","0","0","0","0","1","0"
"8歳","0","0","0","29","66","7","3","10","0","4","0","11","0","1","0","0","0","0","0","0"
"9歳","0","0","1","26","45","5","1","3","0","1","0","7","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","2","31","86","4","1","5","0","6","1","14","2","0","0","1","0","0","1","0"
"15〜19歳","2","0","0","3","15","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0"
"20〜29歳","2","2","2","19","114","0","1","3","0","12","2","2","1","0","0","1","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13","5","59","351","1077","302","122","98","91","36","158","144","29","2","4","13","0","2","9","0"
