"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","0","0","5","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","7","0","0","21","4","1","0","12","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","0","5","3","40","6","10","0","19","0","3","1","1","1","0","0","0","0","0","0"
"2歳","0","0","1","4","29","7","3","5","2","1","2","4","0","0","0","1","0","0","0","0"
"3歳","1","2","4","2","29","7","6","0","0","1","1","5","1","0","0","0","0","0","0","0"
"4歳","2","0","0","6","28","5","1","3","0","0","1","10","3","0","0","0","0","0","1","0"
"5歳","0","0","1","19","22","4","3","1","0","0","1","8","0","0","0","0","0","0","1","0"
"6歳","6","0","1","6","14","5","1","0","0","0","2","3","0","0","0","0","0","0","1","0"
"7歳","2","0","1","15","14","3","0","7","0","0","0","2","0","0","0","1","0","0","1","0"
"8歳","2","0","0","6","12","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","1","0","2","4","12","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","5","32","0","0","3","0","0","1","3","0","0","0","1","0","0","1","0"
"15〜19歳","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","4","0","1","5","50","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","26","11","16","75","315","44","28","22","36","5","11","38","5","1","1","6","0","0","5","0"
