"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","1","9","29","113","13","15","20","7","1","1","1","0","0","1","0","0","3","1","0","0","","","","","",""
"区南部","15","3","4","21","132","10","9","24","5","2","2","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","19","5","5","30","125","11","11","29","3","1","1","2","0","0","1","0","0","1","0","0","5","","","","","",""
"区西部","21","4","2","24","136","3","10","18","4","2","0","1","1","0","2","0","0","1","0","0","1","","","","","",""
"区西北部","20","4","6","46","148","4","11","29","1","0","1","1","0","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","41","2","5","29","185","9","11","15","7","2","1","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区東部","17","4","8","45","195","8","24","30","11","1","3","0","0","0","3","0","0","2","0","0","0","","","","","",""
"西多摩","6","2","1","8","9","2","1","10","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","6","10","3","52","155","18","20","56","10","1","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","5","1","0","33","27","3","9","8","3","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","14","2","9","35","119","11","4","27","8","1","2","4","0","0","0","1","0","1","1","0","1","","","","","",""
"北多摩北部","17","3","4","51","49","5","11","25","6","1","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","191","41","56","403","1393","97","136","291","67","13","17","14","3","0","12","1","0","10","2","0","8","","","","","",""
