"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","8","0","0","12","2","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","23","10","6","6","89","6","13","1","26","2","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","81","19","26","12","233","11","116","3","57","5","0","2","0","0","1","0","1","0","0","0","5","0","0","0","0","0","5","0"
"2歳","57","13","21","31","165","8","92","3","16","4","2","0","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1"
"3歳","86","3","18","52","167","6","54","1","5","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"4歳","150","3","21","117","156","13","64","5","3","2","3","0","1","0","1","0","0","0","0","1","2","0","0","0","0","0","2","0"
"5歳","164","1","12","118","147","26","35","3","0","1","2","4","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"6歳","235","0","6","110","106","29","27","6","0","1","4","1","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1"
"7歳","236","0","3","131","98","25","7","2","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","208","0","1","89","90","29","2","2","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","190","1","1","60","71","24","6","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","459","1","3","107","161","27","13","1","0","2","1","0","0","0","1","0","0","5","0","0","2","1","0","0","0","0","1","0"
"15〜19歳","72","0","0","4","38","1","1","1","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","85","0","3","34","178","1","2","1","0","10","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","135","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","216","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","1","1","0","3"
"合計","2550","59","121","871","1711","208","434","31","112","32","18","16","3","0","13","1","3","13","1","2","20","1","0","4","2","2","14","5"
