"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","1","0","0","26","3","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","14","1","3","1","66","13","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","15","0","0","4","66","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","22","0","1","5","60","6","0","2","1","0","1","0","0","2","3","0","0","0","0","0","0","0","0"
"4歳","23","2","2","15","63","23","0","5","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"5歳","20","1","4","16","59","8","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","26","0","0","18","41","3","0","6","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0"
"7歳","9","0","0","13","35","2","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","10","0","1","3","34","3","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","13","0","0","7","13","2","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10〜14歳","42","0","0","6","50","1","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","9","0","0","0","10","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","11","2","0","2","66","5","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1"
"30〜39歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","264","7","11","90","591","91","0","32","39","0","6","2","1","14","4","0","0","6","0","0","0","0","1"
