"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","2","1","0"
"5〜9歳","0","0","0","0","0","0","4","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","0","0","0","0","0","0","0"
"20〜24歳","24","1","4","7","0","0","1","0","0"
"25〜29歳","26","6","4","7","0","0","0","0","0"
"30〜34歳","18","3","8","5","0","0","0","0","0"
"35〜39歳","13","3","8","5","0","0","0","0","0"
"40〜44歳","18","1","3","4","1","0","3","0","0"
"45〜49歳","8","0","5","5","0","0","3","0","0"
"50〜54歳","7","0","1","4","0","0","0","0","0"
"55〜59歳","1","3","7","1","0","0","0","0","1"
"60〜64歳","2","1","3","1","1","0","4","0","0"
"65〜69歳","1","0","0","1","0","0","2","0","0"
"70歳以上","0","0","0","0","1","0","19","0","1"
"合計","118","18","43","40","3","0","42","1","2"
