"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","8","1","0","0","1","0","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","5","","","","","",""
"中央区","0","7","0","0","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","15","0","1","3","4","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","3","21","0","0","4","12","0","13","2","0","1","0","0","0","0","0","0","0","6","0","0","0","3","","","","","",""
"文京","1","13","2","0","3","6","0","20","5","0","1","0","0","0","0","1","0","0","1","0","0","0","4","","","","","",""
"台東","2","8","0","1","1","17","0","30","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","27","0","0","1","1","0","10","0","0","1","0","0","1","0","0","0","0","5","0","0","0","3","","","","","",""
"江東区","9","13","2","0","9","16","1","69","11","3","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","8","1","1","3","7","1","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","10","0","0","2","2","0","16","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","28","4","2","4","27","0","68","6","4","4","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"世田谷","8","26","1","0","9","22","0","74","7","2","6","1","0","0","0","1","0","1","1","0","0","0","0","","","","","",""
"渋谷区","0","8","1","0","0","5","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","5","23","1","0","11","21","1","49","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","25","1","5","8","17","0","38","4","1","3","0","0","0","0","1","0","0","13","0","0","0","4","","","","","",""
"池袋","7","17","1","0","2","1","0","18","3","1","1","0","0","0","0","2","0","0","2","0","0","0","0","","","","","",""
"北区","3","19","0","1","4","13","0","16","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","12","5","0","3","9","0","53","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","23","0","0","6","9","0","32","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","4","37","2","1","10","13","2","82","3","4","6","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","6","36","2","1","9","32","0","30","2","4","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","26","0","0","7","13","1","30","1","1","3","0","0","0","0","0","0","0","4","0","0","0","4","","","","","",""
"江戸川","11","51","0","2","4","16","7","75","1","1","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","33","0","0","18","36","8","79","0","2","3","3","0","1","0","1","0","0","0","0","0","0","2","","","","","",""
"町田市","2","29","0","0","9","19","0","56","2","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","28","0","1","6","4","2","17","2","0","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"南多摩","0","28","0","0","5","5","1","34","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","47","2","0","9","14","0","64","3","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","6","79","2","2","30","38","3","138","11","3","12","2","4","0","0","1","0","0","6","0","0","0","14","","","","","",""
"多摩小平","10","43","3","2","29","26","0","125","4","6","5","1","0","0","0","2","0","0","1","0","0","0","11","","","","","",""
"島しょ","15","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","133","749","31","20","209","408","27","1290","80","46","80","14","7","2","0","10","0","1","43","0","0","0","55","","","","","",""
