"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","10","0","0","3","3","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","17","1","1","2","26","2","1","0","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","27","0","0","4","8","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"文京","26","0","0","4","4","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","10","0","2","1","10","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","0","0","1","15","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"江東区","29","0","0","0","28","2","0","0","3","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"品川区","27","0","0","5","17","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","14","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","65","0","1","13","31","8","1","6","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","77","0","0","1","27","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","14","0","0","1","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"中野区","31","0","1","2","21","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","","","","","",""
"杉並","54","0","0","3","23","9","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","39","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","36","0","0","2","13","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","15","0","1","2","5","4","0","0","1","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"板橋区","31","0","0","1","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","90","0","0","3","13","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","51","0","5","3","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","26","0","0","3","3","6","1","0","1","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","37","1","2","18","7","1","0","2","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","115","0","0","16","22","4","0","1","2","0","0","8","0","0","1","2","0","0","0","0","","","","","",""
"町田市","41","0","0","16","26","7","0","4","2","1","0","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","39","0","0","2","9","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","76","2","0","1","13","4","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","34","0","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","99","0","0","1","9","1","1","0","3","0","0","1","0","0","0","0","0","0","2","0","","","","","",""
"多摩小平","72","0","1","3","40","2","0","0","2","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1220","4","14","112","427","81","5","16","25","4","2","44","5","0","1","8","0","0","4","0","","","","","",""
