"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","0","0","1"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","2","1","0","0","0","0","0"
"20〜24歳","27","4","13","6","1","0","0","0","0"
"25〜29歳","20","0","13","5","3","0","0","0","0"
"30〜34歳","16","9","7","2","0","0","0","0","0"
"35〜39歳","6","2","3","3","1","0","0","0","0"
"40〜44歳","4","2","0","0","0","0","0","0","0"
"45〜49歳","1","0","0","0","1","0","0","0","0"
"50〜54歳","0","0","0","2","0","0","0","0","0"
"55〜59歳","2","0","0","0","0","0","0","0","0"
"60〜64歳","0","0","0","1","0","0","0","0","0"
"65〜69歳","1","0","0","0","0","0","1","1","0"
"70歳以上","0","0","0","0","0","0","10","2","0"
"合計","80","17","38","20","6","0","12","4","1"
