"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","1","2","0","0","0","9","0","0","1","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","1","1","7","0","0","0","10","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","2","0","1","3","8","2","12","0","3","1","9","4","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","1","6","3","5","3","1","0","16","1","0","0","0","0","0","0","2","0","","","","","",""
"文京","0","0","0","2","1","1","6","0","0","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","5","13","0","1","0","2","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","3","0","0","0","1","0","7","2","1","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","4","19","3","25","2","1","1","15","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","1","20","2","12","2","0","0","21","2","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","2","1","1","1","2","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","5","7","1","25","6","17","1","5","3","54","3","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","1","4","13","4","6","1","2","0","20","4","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","2","1","3","0","1","1","16","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","1","5","12","2","24","5","1","0","18","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","2","19","5","10","2","2","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","4","0","4","0","2","0","1","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","1","6","4","3","0","2","0","17","2","0","0","0","1","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","5","1","1","0","2","0","17","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","6","1","2","0","0","1","3","1","1","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","2","10","2","10","0","0","0","26","1","1","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","24","5","4","3","13","0","0","36","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","2","5","11","2","2","0","18","3","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","3","1","6","2","2","6","19","1","6","2","79","3","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","1","6","33","3","10","1","2","0","25","7","1","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","10","15","7","18","3","3","0","31","7","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","4","3","9","1","0","0","13","1","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","1","8","4","11","0","1","0","26","6","0","0","0","1","0","0","0","0","","","","","",""
"多摩立川","0","0","0","2","9","3","6","1","3","1","4","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","2","3","1","13","2","2","0","48","7","1","0","0","1","0","0","1","0","","","","","",""
"多摩小平","0","0","1","4","11","4","19","1","3","0","60","10","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","11","6","24","89","268","80","268","42","48","10","623","75","7","1","0","4","0","0","5","0","","","","","",""
