"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","2","11","17","9","9","4","9","1","21","6","1","0","0","2","0","0","2","0","","","","","",""
"区南部","0","3","8","6","35","7","15","2","10","1","36","4","4","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","7","8","23","3","8","4","1","0","34","4","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","1","2","10","43","10","31","3","5","4","20","3","0","0","0","2","1","0","1","1","","","","","",""
"区西北部","0","0","2","9","17","11","16","3","5","2","22","3","4","0","1","1","0","0","0","0","","","","","",""
"区東北部","0","1","2","17","26","9","9","7","10","1","58","5","1","0","2","1","0","0","2","0","","","","","",""
"区東部","0","1","0","6","30","8","21","4","3","2","115","5","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","1","4","2","2","0","1","0","10","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","2","18","71","23","21","5","7","0","41","16","3","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","8","4","3","1","0","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","6","9","9","3","4","3","0","34","7","1","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","1","9","9","5","17","4","1","0","34","7","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","10","30","103","292","100","155","41","55","11","432","68","15","0","4","9","1","0","5","1","","","","","",""
