"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","187","67","0","4","29","55","1","2","0","2","0","0","0","0","0","1","0","0","0","0","0","3","20","","","","","",""
"区南部","255","53","2","1","33","85","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"区西南部","300","81","4","1","36","49","2","1","3","1","0","0","0","0","0","1","0","0","0","0","0","2","10","","","","","",""
"区西部","332","83","1","2","32","73","22","0","1","3","0","2","0","0","0","1","0","0","0","0","0","0","11","","","","","",""
"区西北部","388","163","0","6","51","97","5","1","1","2","0","2","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区東北部","330","110","2","10","45","76","0","1","0","3","0","1","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"区東部","321","125","2","2","40","86","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","","","","","",""
"西多摩","125","35","0","0","10","18","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"南多摩","574","126","3","2","51","85","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","9","","","","","",""
"北多摩西部","261","46","0","1","32","30","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","355","81","5","4","47","66","0","0","2","3","0","1","1","0","0","1","0","0","0","0","0","5","9","","","","","",""
"北多摩北部","310","53","0","4","52","69","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3739","1029","19","37","458","789","35","7","9","21","1","7","2","0","0","5","0","0","0","0","0","12","92","","","","","",""
