"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","17","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中央区","0","9","0","0","1","3","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","13","1","1","3","3","0","6","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"新宿区","5","31","1","1","4","6","2","8","2","0","0","0","0","3","0","1","1","0","1","0","0","0","12","","","","","",""
"文京","2","25","0","1","1","6","2","15","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","7","3","0","0","8","16","2","11","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","30","0","2","3","5","1","14","0","0","2","0","0","0","0","0","0","0","3","0","0","0","3","","","","","",""
"江東区","3","30","1","0","9","15","0","53","9","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","11","0","0","0","10","0","17","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","7","2","0","1","0","0","19","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","43","2","6","8","31","0","59","15","3","9","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","55","2","0","11","21","6","61","12","4","9","2","1","0","0","2","1","1","4","0","0","1","8","","","","","",""
"渋谷区","1","7","0","3","0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","9","2","1","5","16","0","34","1","1","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","1","33","0","1","6","17","0","39","5","1","2","0","0","0","0","0","0","0","5","0","0","1","0","","","","","",""
"池袋","3","19","1","0","7","7","0","17","4","0","5","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","0","24","0","1","8","7","0","28","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","18","4","0","5","10","0","38","3","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","23","0","0","3","7","0","27","7","0","0","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"練馬区","9","63","0","4","17","19","2","69","2","2","7","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","9","57","5","4","16","19","0","32","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","5","34","0","0","3","5","0","26","0","1","4","0","0","0","0","0","0","0","4","0","0","2","3","","","","","",""
"江戸川","6","55","0","0","10","23","0","51","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","53","1","2","11","31","0","64","3","2","5","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"町田市","0","22","0","0","9","13","1","51","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","32","0","0","1","5","1","18","2","0","0","0","0","0","0","0","0","0","3","0","0","0","4","","","","","",""
"南多摩","1","28","1","0","3","6","0","28","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","48","2","1","12","7","0","53","4","1","2","1","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"多摩府中","11","79","1","4","25","16","2","107","19","3","7","0","6","0","0","1","0","0","4","0","0","0","7","","","","","",""
"多摩小平","5","75","0","1","23","29","1","116","11","6","7","0","1","0","0","1","0","0","2","0","0","0","7","","","","","",""
"島しょ","0","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","97","961","27","33","213","355","20","1087","124","36","88","10","8","4","0","8","2","1","26","0","0","5","63","","","","","",""
