"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","33","1","1","4","4","0","4","0","1","0","0","0","0","0","0","0","1","0","0","0","1","11","4","3","0","2","2","2"
"中央区","3","23","0","1","1","17","0","4","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","11","38","2","0","4","12","0","29","7","2","4","0","0","0","0","0","0","0","1","0","0","2","9","9","6","0","1","1","1"
"新宿区","0","50","5","1","10","23","0","18","5","2","0","0","0","0","0","0","0","0","8","0","0","0","12","11","7","2","2","2","2"
"文京","0","36","1","1","9","5","0","23","18","3","3","0","0","0","0","0","0","0","0","0","0","0","3","7","4","1","1","1","1"
"台東","0","19","0","2","9","21","0","38","1","3","11","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","61","0","1","6","9","0","44","2","1","7","0","0","0","0","0","1","0","10","0","0","1","11","8","5","1","1","1","1"
"江東区","7","52","9","2","12","42","2","68","6","7","11","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","2","31","5","1","4","18","0","34","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","26","0","1","0","12","0","18","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","9","93","8","3","19","49","0","137","15","5","17","1","0","0","0","4","0","0","1","0","0","0","2","21","13","2","1","1","1"
"世田谷","11","105","4","3","10","31","0","59","8","5","12","0","0","0","0","1","0","0","4","0","0","2","8","25","16","2","2","2","2"
"渋谷区","1","18","0","0","2","9","0","11","3","0","0","0","0","0","0","1","0","0","0","0","0","0","8","7","4","1","1","1","1"
"中野区","11","39","0","2","8","29","1","74","3","1","9","1","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","7","67","2","3","4","17","0","43","7","5","4","0","0","0","0","0","0","0","10","0","0","0","7","17","11","1","2","2","2"
"池袋","8","48","1","2","4","12","0","32","7","1","7","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","1","56","2","6","5","18","0","54","17","5","6","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","4","43","2","0","11","9","0","41","2","5","1","1","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","3","89","1","0","6","13","0","33","6","2","3","1","0","0","0","0","0","0","0","0","1","0","9","16","10","2","1","1","1"
"練馬区","3","106","1","7","33","21","2","58","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","2","99","9","5","24","37","0","28","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","1","76","0","0","12","20","2","17","0","7","7","0","0","0","0","0","0","0","9","0","0","1","5","13","8","1","1","1","1"
"江戸川","5","109","0","1","9","47","5","69","1","1","11","1","0","0","0","0","0","0","0","0","0","0","0","19","12","1","0","0","0"
"八王子市","10","103","3","3","37","48","1","96","3","4","15","1","1","0","0","2","0","0","0","0","0","0","10","18","11","2","1","1","1"
"町田市","3","64","0","0","6","26","0","53","5","3","5","2","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","56","0","0","3","7","0","23","1","1","7","0","0","0","0","0","0","0","4","0","0","0","5","14","8","1","1","1","1"
"南多摩","1","67","4","1","3","25","0","44","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","13","9","1","0","0","0"
"多摩立川","1","94","3","1","15","32","0","72","5","4","11","0","0","0","0","0","0","0","0","0","0","0","11","21","14","2","1","1","1"
"多摩府中","7","137","1","5","32","62","3","169","26","6","13","1","0","0","0","1","0","0","8","1","0","1","14","33","21","3","3","3","3"
"多摩小平","17","135","4","3","42","55","3","192","3","8","15","1","3","0","0","1","0","1","3","0","0","1","19","23","15","2","2","2","2"
"島しょ","0","14","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","130","1987","68","56","344","730","19","1589","175","93","194","12","4","0","0","14","1","2","58","1","1","9","145","416","263","38","25","25","25"
